"","s161_P3_258","s180_P2_392","s201_P2_195","s217_P2_360","s220_P3_264","s243_P2_408","s259_P1_379","s282_P2_631","s284_P2_534","s295_P2_794","s306_P2_685","s332_P2_760","s358_P2_865","s359_P2_950","s364_P2_972","s486_P3_279","s697_P2_870","s732_P2_199","s735_P2_479","s738_P2_114"
"IFNAR1",1.04555348348331,1.65233409626218,2.81312831597773,1.17974624822605,2.02315570429724,0.745062462707241,1.13427754941305,2.94156994051077,1.7193349935321,2.07764562578887,1.71764185127352,2.45355257342796,1.62837890501962,2.85837302805475,0.842973490999285,2.96931996294426,2.62658930289778,0.72503100476154,2.18046256119108,0.614559444285156
"IFNAR2",0.45006653770546,0.399986039621098,5.7008309723871,1.01879390012261,0.733714700546887,0.385313887742802,1.12403966968831,3.59531280637426,0.245009008955088,0.979943586677835,0.841186212852348,0.564526884583305,0.34801303874734,1.53406547192602,1.0226391531323,1.09347756718566,0.327185896754378,0.104619959266847,1.91533334251473,0.225387472573696
"IFNGR1",0.263933566125074,0.239258353150798,1.33531337464411,0.397027741701096,0.380259841565385,0.232238863077873,2.20573951140136,1.43745942602545,1.01761639236148,0.574594769193675,1.06504858082363,0.333917756662013,0.651524895638378,0.933015003737839,0.355483010478686,0.236897928915363,1.23168948648448,0.556648782732578,0.434479235029506,0.258091580607593
"IFNGR2",0.47209105551496,1.49249899650444,2.75890738947742,0.354873055930894,0.714631921613645,0.670856506256783,0.701994866817094,1.01603149961631,0.251429109968225,2.17669328426734,0.8113522643483,0.411573149568338,0.387239418708526,2.30827559090804,0.849753800446931,0.545742421083152,1.07872277366267,0.402645058496251,1.91701889771434,0.222007053267536
"IFNLR1",0.104226880162763,0.0642423113486338,0.0810890768958342,0.0482694375468878,0.151003643212141,0.047665196987067,0.0108337633099697,0.404464597375646,0.00234315998087805,0.194025390088531,0.00590932544180168,0.246895953767846,0.0549340839961408,0.0386929246130308,0.206826062167201,0.0943195906088613,0.0820105993307316,0.0414967597299171,0.0321729940720314,0.0299603405463442
"IGDCC3",0,0.00587890638369854,0,0,0,0,0.00201277042695936,0.0381607153092816,0,0,0,0,0.0105278266021117,0.000979817730616423,0.000503192606739839,0.00042877208212676,0.00116975851134574,0,0.00402554085391871,0
"IGDCC4",0.0158577493655383,0.0113852698685686,0.115312099529845,0.0168968250555981,0.286496671870725,0.0233398032305656,0.0226623625529027,0.0901164002965234,0.0121576078469127,0.00569263493428429,0.30260919408876,1.64349672395284,0.668758820751581,0.011954533361997,0.525233579167275,1.17942542380084,0.00687169139173326,0.00113852698685686,0.0179965820273051,0.00563227501853272
"IGF1R",0.69407631800015,1.64012348869286,1.63974982251472,1.06527391588574,1.36342696107495,0.258302849028956,1.68132094477566,3.61975892762715,1.25388605339964,2.35954008438294,0.799859185724318,0.191491836843509,0.946311773568793,1.21183146831618,0.654442630219964,5.78368909683827,2.22273980398516,0.343297102694011,2.42433085097255,1.30182265551595
"IGF2R",0.785005002185653,0.41718893295973,3.48902687383481,0.755183238170529,0.62109250637548,0.134373041463376,2.39873356744032,4.01423712029599,0.621850077940705,0.481836409059711,1.15127632686648,1.42692670732107,0.70972223552508,0.521468318561744,1.5785595512635,1.19705786198921,1.02029455408985,0.301426615089442,1.3564285745863,0.499207335571762
"IGFLR1",0.000765781611461873,0.000212519101909928,0.000265779097741091,0.000302347477898852,0.000378939860483846,0.000212403774761964,0.000202683202584891,0.000782209319622823,0.000533370590692511,0.000784339933300459,0.000170303025493147,0.0013101444773572,0.000481117059058697,0.00033545063369238,0.000692629922384871,0.000300370255420906,0.000401620952914747,0.000692928752645809,0.000287404781265376,0.000335122453889218
"IGLL1",0,0,0,0,0,0,0,9.01586463430201e-07,0,0,0,0,0,0,0,0,0,0,0,0
"IGLON5",2.47561310948986e-05,2.61487163212689e-05,2.45406926028308e-06,2.64289466560751e-05,1.85670983211739e-05,1.56892297927614e-05,1.71784848219815e-05,7.92868399682252e-06,6.18903277372464e-06,6.79866624352992e-05,9.81627704113231e-06,2.64289466560751e-06,1.54725819343116e-05,2.09189730570151e-05,3.92651081645292e-05,2.37860519904676e-05,0,5.22974326425379e-06,4.90813852056615e-06,5.28578933121501e-06
"IGSF1",0,1.03645468181313e-06,1.17109124529928e-07,9.64407523237958e-07,1.88905281692102e-06,5.65338917352614e-07,5.73834710196649e-06,0,6.98136428222191e-06,1.1024108888376e-05,3.63038286042778e-06,0,3.20317651564869e-06,1.13067783470523e-06,2.57640073965842e-06,7.15276949797512e-06,0,1.97868621073415e-06,1.639527743419e-05,1.28587669765061e-06
"IGSF11",0,1.42143309400974e-05,4.48652671422718e-05,1.38605151457726e-05,0,2.3690551566829e-06,4.07866064929743e-05,2.21768242332361e-05,2.87684825302008e-05,0,4.07866064929743e-06,0,0.000132335019638924,0.00016346480581112,1.22359819478923e-05,0,0.000184118288193285,2.3690551566829e-06,4.07866064929743e-06,0
"IGSF3",0.00118447063689268,0.00237620728789642,0.00355426266476111,0.00243448664584899,0.00181331749456477,0.00120970552838363,0.00295433251170961,0.00651191318423215,0.00185559900561305,0.00551799976144049,1.79445928375515e-05,0.000611161112066401,0.00212467102471551,0.00357948745576521,0.00276672995022611,0.000343672315095511,0.00433827012728766,0.00328590104482215,0.00284767963984293,0.000531566265296867
"IGSF5",0,3.90082109297191e-06,2.00329538123729e-06,0,0,1.36528738254017e-05,1.00164769061864e-06,1.36561168860278e-05,2.32850382890612e-06,0,0,0,0,0,0,1.70701461075348e-06,0,3.90082109297191e-06,0,0
"IGSF6",0,0,0,5.58908662190887e-06,2.62269197144672e-06,2.82449184831426e-06,0,0,0,1.1297967393257e-05,0,0,0,0,4.63000322792728e-05,0,0,0,3.3071451628052e-06,0
"IGSF8",0.000515609358614408,0.000783153832476245,0.00109369542683765,0.000700597829043611,0.000852738554631522,0.00039714312333498,0.000611963683918409,0.0013547792387717,0.00120789604990089,0.00206114211493227,0.000262992657551713,0.000570051649718715,0.000650821603006299,0.00102935859181712,0.000606906132811645,0.000397910556634699,0.000737357439417109,0.000659431610672996,0.000202302044270548,0.000546843440060955
"IGSF9",0.000276508047660138,0.000766386987800137,0.00202437572522974,0.00145496919071702,0.000240724653257061,0.000976661996680274,0.000757001796486017,0.0126535472482296,0.00011711254380956,0.00162960710984582,0.000513223731616502,0.00427102561488627,0.000461927838349316,0.00150798121820794,0.00141778376623891,0.000643670039810113,0.00298303713191052,0.0013335686935728,0.000914179771941894,0.000777761259874305
"IGSF9B",1.44458075685299e-06,1.96364789143235e-06,5.65502058430682e-05,8.51658463970231e-05,1.08343556763974e-05,3.28911021814918e-05,4.58515182511364e-06,2.05572732682469e-05,2.16687113527948e-06,0,0.000224672439430568,0,2.88988380408441e-06,4.90911972858087e-07,0,2.93679527765419e-05,7.22290378426495e-07,1.22727993214522e-05,5.60407445291666e-06,0.000109079409178453
"IKBIP",0.000651726956201246,0.000392254877652155,0.00227112633210752,0.000536775384108453,0.00087841459314081,0.000447536489570394,0.000410735613253487,0.00267636957251278,0.000285935542048768,0.00140316677710469,0.00231950253102733,0.00322065230465072,0.00140127477973366,0.000631819937157834,0.000658385027126913,0.0142981384579331,0.00418856929163331,0.000613391855657397,0.00080335355780177,0.000352845357385976
"IL10RA",0,9.97405434874491e-06,0.000855599166031075,3.49757684464571e-06,9.6298578095758e-05,0.000274321403780706,3.4223966641243e-06,1.39903073785828e-05,8.02488150797983e-06,0.000189507032626153,0,0.000139903073785828,0.000365132108613082,3.49091902206072e-05,0.000136895866564972,1.39903073785828e-05,1.20373222619698e-05,4.98702717437246e-06,7.18703299466103e-05,0.000125912766407245
"IL10RB",0.000935387882350147,0.00107037230258936,0.00151504000192871,0.000501725621918455,0.00174395683074141,0.000291137780772768,0.000709008431315732,0.00159752419842425,0.00274583808161901,0.00107230384281292,0.000517376251550413,0.000523051378816455,0.00182365424707775,0.0013608599441391,0.000340832992240423,0.000544275130662608,0.0028137415005136,0.000304304421460113,0.000709334036026132,0.000171993919539073
"IL11RA",0.000168104478797201,0.000122398372671976,0.000105647449178807,0.000137875129322116,0.000102831090843573,0.000204719602670695,0.000126884731843705,0.00040536974263291,0.00018130474356391,0.000172312900063401,7.03819658235622e-05,6.0491473105822e-05,0.000246256107838317,0.000204243600184332,8.61411377550131e-05,5.06319134981829e-05,0.000251665564432956,0.000290132582152266,0.000138963116240273,0.000219014146974479
"IL12RB1",1.19205175191987e-05,0,2.08963522657647e-05,0,1.05960155726211e-05,0,0,8.18987111894304e-06,0,1.12650235549533e-06,0,0.000163797422378861,0.000328475158249307,0,8.09746710518548e-05,0,2.64900389315527e-06,0,0,0
"IL12RB2",0,8.79949675223588e-06,0,0,0,0,6.74973166391816e-06,5.23137420603816e-06,0,0,0,0,0.000346751953894156,0,0.000229887919612271,4.57745243028339e-06,0.000257249420340307,0,1.19112911716203e-06,0
"IL13RA1",0.00808000018025661,0.00577614978609796,0.0429310315383094,0.0104012308475563,0.00893646494256589,0.00439809266144614,0.0102887708549381,0.00948036066531843,0.00572438414583209,0.021626164754652,0.0682108615434787,0.0180826999127977,0.00619212705656908,0.0157669442516806,0.0183903265436417,0.0101292291691674,0.00777367724290926,0.00763145891539315,0.0154904147413375,0.0100468919944385
"IL13RA2",0,3.48104842077152e-05,0,0.000206810836959281,0,1.93391578931751e-06,4.43719916531423e-06,2.20598226089899e-05,4.54163135682219e-05,0.00111973724201484,0,0,1.32464247907314e-05,3.86783157863502e-06,4.43719916531423e-06,0.00117468555392871,1.51387711894073e-05,2.70748210504451e-05,0,0
"IL15RA",0.00244471699569823,0.000996434273584535,0.00387260199905427,0.000120596155537017,0.00124118689117569,0.000473901710189308,0.00113076267869719,0.000465156599928493,0.00024590490562901,0.00054682368672322,0.000320215979808053,0.00535791491028746,0.00837206616922225,0.0022237496593411,0.00389263551129101,0.00428977753267388,0.00336055206039862,0,0.000110074243059018,0.00158497804420079
"IL17RA",0.00154752525901533,0.00169568697444051,0.00386932912871961,0.00129923014199837,0.00348395738940624,0.00160824123360614,0.00267782142876468,0.00448737790741871,0.00628847827006637,0.0022546705657637,0.00181797051127143,0.00184119608529116,0.00671674575771576,0.00209110520852737,0.00158048787691616,0.00075748473223521,0.00177438760065109,0.00199984607299487,0.00101544298827774,0.00107390240519422
"IL17RB",0.00125486466369662,0.000100117399229055,0.00227885402489166,0.000116744407053833,0.000783740137730485,0.000149572981980757,2.235032487912e-05,0.000340927507555759,0.000355205310837559,0.000115798437662521,1.65557962067555e-06,0.000320624132415962,0.00015236949126092,8.92612956981936e-05,1.49010443758903e-05,2.79171408172209e-05,6.79354419634676e-06,0.000212297135714623,0.000170524700929582,0.0001700407667958
"IL17RC",0.000201680967022556,3.13277167380089e-05,0.000125878278594202,3.65678470276473e-05,9.10964425914063e-05,2.45542890881102e-05,4.03269471409047e-05,8.89983642034663e-05,0.000127744926181536,6.09625422483362e-05,2.63564905583178e-05,0.000113379711842446,0.000390913784339471,4.758451885351e-05,6.10665940263946e-05,9.83869930776781e-05,0.00012809500312405,3.62389132354804e-05,5.35779972221512e-05,3.62340595390822e-05
"IL17RD",3.51914598644701e-05,0.000563103010955337,0.000262210731548526,9.42673746089328e-06,9.62589931586976e-05,3.20754879658104e-05,2.60394029020476e-05,0.00116891544515077,1.7595729932235e-05,0.00013364786652421,3.51229155422967e-05,0.000428083230879101,0.000283601764790141,0.00020054040569113,0.000499593195213704,0.000308617558588037,0.000195072472286381,0.000346801066872118,0.000119296799341939,0.000144543307733697
"IL17RE",0.00180145675732343,0.00125232455185178,0.00245131416407133,0.000839998896850437,0.00186945891751029,4.10598213721896e-05,0.000854008860723952,0.00159263093686814,0.00461904887529086,0.000867383594009834,7.11671854085226e-05,0.000642403226947013,0.00176469833607988,0.00151409117805484,0.000627325560267717,0.000619896137502019,0.00201591049713058,0.000615902453060516,0.00110481783703368,0.000446950233755545
"IL18R1",0.000294458737575128,7.81765093774597e-05,7.30174011780914e-05,0,0.000305961032011657,5.78506169393202e-05,7.78852279232975e-05,6.68100935370454e-05,2.30045888730569e-06,0,0.000303426244508932,0.00247667555525382,0.000213942676519429,0.000236093058319928,6.49043566027479e-06,6.68100935370454e-06,2.76124080243302e-05,0,0,2.93964411563e-05
"IL18RAP",4.70653416413718e-06,2.41707525875487e-06,0,0,0,9.66830103501946e-06,0,0,0,0,7.20859233850448e-06,4.21418307615389e-05,2.35326708206859e-05,2.41707525875487e-06,0,0,0,0,0,2.80945538410259e-06
"IL1R1",2.66870976444921e-05,1.91602269106155e-05,0.000349344131092952,1.77442058144674e-05,0.000228620495489351,2.31435372420329e-05,0.000148975626936782,2.70773124065302e-05,9.45741626793426e-05,5.04216497647776e-08,0.000178550521503524,0.000218662654806491,4.52082984487626e-05,4.48248466408873e-05,0.000927356082895349,4.8751514142555e-05,1.47932913772129e-05,4.93124238916023e-05,1.44436203401312e-05,0.000142760201325487
"IL1R2",4.21287636863777e-05,0.000224717912754985,0.000202546384234977,0,0.000657547060140849,0.000531758229192489,1.14845887968286e-05,2.2487739378289e-06,0.00251719494678493,0,1.14845887968286e-05,4.72242526944068e-05,6.84592409903638e-05,3.55988772681164e-05,0.000173312885479413,5.62193484457224e-06,3.15965727647833e-05,1.77994386340582e-05,1.04405352698441e-06,3.37316090674335e-06
"IL1RAP",0.0211520818962174,0.012039789786401,0.0275371184243082,0.0116455918805584,0.0188799400659051,0.0136223394748197,0.0647546909965434,0.415888118321623,0.00557199762984815,0.0263851372561256,0.054649995528354,0.101000206868759,0.0129562827620505,0.0393154991220877,0.0128060713586569,0.0212859187083018,0.0855819712757807,0.0209842675341852,0.00709640026620828,0.0132600943912722
"IL1RAPL1",1.57698578814649e-05,0.000296671346969606,0,0.000149624278960815,0.00227085953493095,0,0,2.72044143565119e-05,0,0.00178002808181764,9.59579878238094e-05,0,0,0.000857050557912196,0.00289473263268492,0,0,3.29634829966229e-05,0,0
"IL1RAPL2",0,4.75542273919081e-05,4.09356353363028e-05,0,0,0.00011888556847977,0.000245613812017817,4.17334788819744e-05,7.21839968616876e-06,0.000362600983863299,0.000747075344887526,1.39111596273248e-05,7.21839968616876e-05,5.94427842398851e-05,0,0,7.21839968616876e-06,0.000291269642775437,2.04678176681514e-05,1.39111596273248e-05
"IL1RL1",0.0014313728993538,0,0.000106965209881293,0,0.000164461929788458,2.41596024352423e-05,2.89095161841332e-06,4.45400844067081e-06,3.79527530281058e-06,0,0.00163665443973233,0.00369859970111616,1.26509176760353e-06,2.76109742117055e-05,4.33642742761998e-06,0,5.69291295421587e-06,0,0,7.42334740111802e-07
"IL1RL2",6.50835555622042e-05,5.59911196028577e-05,0.000342061420699987,1.7329905802567e-05,0.000160539437053437,8.55142189490882e-05,3.45350472822102e-05,2.24646927070313e-05,2.16945185207347e-06,0,5.09803078927865e-05,7.57381068408483e-05,8.24391703787919e-05,9.16218320774035e-06,0.000234650297372715,4.04364468726563e-05,0.000195250666686612,2.90135801578444e-05,8.22263030528815e-06,0.000103336944603981
"IL20RA",4.54769520322046e-05,0.000266648085500987,6.98668810018539e-07,0.000176815386163726,0.000555468485536214,0.000293857073817414,0.000369893433412875,0.000334579956309811,0.000761742194893144,6.80224707910681e-05,0.000257110122086823,2.55995340237044e-05,0.000620435559867935,0.000240800907049797,2.30560707306118e-05,5.95338000551265e-07,0.0015121086550708,0.000472075947290013,4.19201286011124e-05,7.20358980667031e-05
"IL20RB",0.0160108195474054,0.000175498904941734,0.0270682526427933,0.000347276124147755,0.000190120155881113,0.000116999269961156,0.00179802363578889,0.000578793540246258,0.0111084626879219,0.00048262198858977,0.000171240346265608,0.00133122514256639,1.35800111343652e-05,0.000277873266157746,0.00450360398275087,0.000376215801160068,0.164185539497103,8.77494524708672e-05,0.000102744207759365,0.000260457093110816
"IL21R",0,0,0,0,7.09735102381764e-07,6.03636911728703e-07,2.0994978649903e-06,1.46284899319217e-06,0,0,0,7.31424496596086e-06,8.51682122858117e-06,0,0,8.77709395915303e-06,0,0,6.99832621663433e-07,0
"IL22RA1",5.2150295357262e-05,0.000189970089259373,8.5995562435956e-05,2.69024125572056e-05,0.000330285203929326,0.000179793120191906,0,0.00076134365585143,0.000399818931072342,0.000834511463532244,0.00013759289989753,0.000110299891484543,0.000162245363333704,0.000254522604054312,0.00100901459924855,8.60877201830579e-05,0.000718515180477832,7.46311064947536e-05,0.00013759289989753,0.000150653510320351
"IL23R",5.32280913157706e-06,2.2095735966938e-05,0,1.56631495441249e-05,0,0,4.54890322927409e-06,0,5.32280913157706e-06,0,0,0,0,0,1.36467096878223e-05,0,2.66140456578853e-05,0,0,7.83157477206245e-06
"IL27RA",0.000766002086660941,0.000484422599386927,0.00499346257538162,0.000282739099840747,0.00106083107028134,0.000533213364792805,0.00017000029194519,0.00333873689437282,6.34808359111277e-05,0.00454653727053955,0.00050800087240092,0.00149389553233164,0.00324880811340727,0.000406589711715647,0.00533925716922218,0.001864112478476,0.00192840672645581,0.000135917132202088,0.000264000453373706,0.000135932259538821
"IL2RA",0,0,0,0,0,0,0,0,0,0,0,0,5.2606000879908e-07,0,0,0,0,0,0,0
"IL2RB",5.56419790028304e-06,0,0.000219329301662953,0,7.47633450871531e-05,0,0,0.000202483715508853,0,2.48046223657336e-05,2.81191412388402e-06,4.44476448677969e-05,0.000628754362731984,0,2.81191412388402e-06,0.000539956574690274,0.000244824707612454,0,0,0
"IL2RG",5.45713576381137e-06,0.00023639970321145,1.32989828235522e-06,0.000669362812989496,7.79590823401625e-06,0,2.85928130706372e-05,1.35911231063857e-06,2.33877247020487e-05,8.72051893999022e-06,1.32989828235522e-06,0.000328905179174534,0.000410063993518431,0.000303271549282942,8.64433883530893e-06,3.39778077659643e-06,1.94897705850406e-05,0,0,0
"IL31RA",0.00272111716976059,2.60486840544693e-05,0.0029497372962723,0.000250778138926662,0.00368514905190976,0.000169316446354051,6.68874670356531e-06,0,0.000342081346590779,0.00334530224969522,0.00227084957210053,0.00177823928561318,0.00259672395281849,0,0.00209357771821594,0.000359062999414564,0.00141497284271641,7.81460521634079e-05,0,0
"IL4R",0.000566933401247139,0.000396296292592478,0.000964667275649571,0.000290333151859713,0.000687754840002935,0.000337697602986578,0.000441661752039705,0.000489993920863217,0.000560141643471642,0.00219938038820683,0.000109423328440728,0.000620178741855079,0.000578729254659435,0.000665882886730532,0.000946396131121098,0.000232633238433404,0.000985520156779071,3.14137305103794e-05,3.96872175691761e-05,2.16757435397435e-05
"IL5RA",0,8.5348885485489e-07,0,0,4.08312372386582e-07,0,0,0,0,8.5348885485489e-07,0,0,2.44987423431949e-06,4.2665907854196e-06,0,0,0,0,2.23608548390599e-05,1.76093834338714e-06
